video,prompt,audio_emb
34dd453a32f20df0d2f756833c58d72a_cfr25.mp4,"A middle-aged woman with long, wavy blonde hair, wearing a green top and a necklace, is seen speaking in a conversational interview-style format, her light skin tone and visible signs of aging evident as she makes subtle head and hand gestures. The woman is the sole focus in a dark, indoor setting with a plain backdrop, her features illuminated by the attention on her.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/34dd453a32f20df0d2f756833c58d72a.pt
23e489ba4a4430e5f89dd68c57a54423_cfr25.mp4,"The video shows a single male character, dressed in a professional business suit, standing in a minimalist office environment with wooden paneling and fluorescent lighting, engaged in a conversation or presentation with an attentive expression. He has dark hair, fair skin, and is standing upright, with his mouth open as if speaking, against a simple background that focuses attention on him.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/23e489ba4a4430e5f89dd68c57a54423.pt
42d77e1e2215f46bdbd117f194a7fd46_cfr25.mp4,"The video shows a single person, a woman in her thirties with short, light brown hair and light skin tone, seated in a cozy living room setting, wearing a striped shirt and small earrings, engaged in a focused activity that requires attention and interaction. The soft, natural lighting and blurred background of furniture and a window create a warm and intimate atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/42d77e1e2215f46bdbd117f194a7fd46.pt
bc7b0b2616a59ea7ecd91883cf458113_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bc7b0b2616a59ea7ecd91883cf458113.pt
19eb7139ea168e5f9ca20bc0ab35e24c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/19eb7139ea168e5f9ca20bc0ab35e24c.pt
de9b409312c1e6a9a16c003fa25fd17d_cfr25.mp4,"The video shows two individuals, an older man with white hair and a serious expression, and a balding man, engaged in a formal conversation in a setting with an American flag in the background, suggesting a governmental or official context. They are both dressed in dark suits, exuding a professional and serious atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/de9b409312c1e6a9a16c003fa25fd17d.pt
66d9da0a97c60ae6c26627d5253b7584_cfr25.mp4,"The video shows a single medical professional, a brown-skinned individual with curly hair, wearing a white lab coat over a blue medical scrub top, engaged in a conversation in a clinical setting with a bright and even lighting. The background features medical equipment and a red wall, typical of a hospital or clinic environment, exuding a professional and focused atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/66d9da0a97c60ae6c26627d5253b7584.pt
c20927afd59743e09c65a8bbe00a13d9_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c20927afd59743e09c65a8bbe00a13d9.pt
46b35161076fda66db237448041bf3e8_cfr25.mp4,"The video shows a woman in her thirties or forties with curly red hair, wearing a dark blue top, enthusiastically discussing a purple booklet with someone off-camera in a warm, home or office setting with a potted plant and a lamp. The soft, natural lighting and her expressive gestures convey a lively and engaging conversation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/46b35161076fda66db237448041bf3e8.pt
fb21a5539ac8fc62f108544b882cb75d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fb21a5539ac8fc62f108544b882cb75d.pt
fba14520e74a3d0504508a60031884f4_cfr25.mp4,"The video shows a young individual, with light brown hair and fair skin, seated in a modern office environment, wearing a light green t-shirt under a plaid button-up shirt, engaged in a conversation or explanation in front of multiple computer monitors displaying code. The individual's casual yet focused demeanor is reflected in their attire and the office surroundings, which feature computer equipment and a professional ambiance.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fba14520e74a3d0504508a60031884f4.pt
57aec4b7445f38fdc5538bc29e3bd9b6_cfr25.mp4,"The video shows a single male figure, a middle-aged man with dark hair and light skin, dressed in a dark sweater and collared shirt, moving subtly with slight head turns and a relaxed posture in a dimly lit, indoor setting with a warm, vintage ambiance. The space is adorned with blurred, ornate lighting fixtures, creating a cozy atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/57aec4b7445f38fdc5538bc29e3bd9b6.pt
c57a3b276764a8a80fe82d6508003378_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c57a3b276764a8a80fe82d6508003378.pt
6cc559e98dbd9a5441aec52c02b9da8c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6cc559e98dbd9a5441aec52c02b9da8c.pt
c7c4bb90e30beb053b47534d27f6fba4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c7c4bb90e30beb053b47534d27f6fba4.pt
aeb2ad347045e1b899fd4ac5a684b79d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/aeb2ad347045e1b899fd4ac5a684b79d.pt
719b06d09b4b4c6abdf8043e9d91f649_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/719b06d09b4b4c6abdf8043e9d91f649.pt
845aff9ba9d87214e26599dde7e27bc8_cfr25.mp4,"In the video, a young man with fair skin and side-swept blonde hair is seen in a social setting, initially smiling broadly in a lavish outfit, then engaging in conversation in a dark coat, white shirt, and patterned cravat, before displaying a surprised expression in the same dark coat and white shirt. The man is surrounded by other people, likely in a 18th or 19th-century setting, with ornate furnishings and dim lighting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/845aff9ba9d87214e26599dde7e27bc8.pt
f63321db6e6e36b399b2380862724e94_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f63321db6e6e36b399b2380862724e94.pt
66dbcbb753b37d1415b7fc905c39bd26_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/66dbcbb753b37d1415b7fc905c39bd26.pt
4adf2d891975eb83aced2eb86ab1f586_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4adf2d891975eb83aced2eb86ab1f586.pt
8a8f4d7cd9a2880d9e1a294bfd3610db_cfr25.mp4,"The video shows two individuals, a middle-aged man with graying hair and a light skin tone, and a partially visible person with blonde hair, engaged in a serious conversation in a dimly lit, casual indoor setting, likely a home. The man is leaning forward, holding a piece of paper, while the other person is wearing a sleeveless top, adding to the informal atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8a8f4d7cd9a2880d9e1a294bfd3610db.pt
2118700cecb456442f13d47cb1e293d3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2118700cecb456442f13d47cb1e293d3.pt
8777c427555e4dba670c252bb84960c5_cfr25.mp4,"The video shows a woman, likely in her mid-to-late 30s with dark shoulder-length hair and wearing earrings, in a serene indoor setting, possibly her home, as she stands in a white bathrobe, sipping from a glass of clear liquid while gesturing subtly with her hands and expressing herself through her facial expressions. The soft, natural lighting and framed picture on the wall add to the intimate atmosphere of the scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8777c427555e4dba670c252bb84960c5.pt
4dbd10fbbd6cf1138e95cc5f0a2bb266_cfr25.mp4,"A woman in her thirties, with short, light brown hair and fair skin, stands in a dimly lit forest, wearing a dark top and light-colored jacket, gesturing animatedly as she converses with an unseen person. The misty atmosphere and bare trees of the forest provide a serene backdrop to her animated discussion.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4dbd10fbbd6cf1138e95cc5f0a2bb266.pt
4a3385e583fbb6054dfd946961815512_cfr25.mp4,"The video shows a single middle-aged individual, dressed in a formal dark suit and bow tie, seated in a leather armchair with a serious expression, surrounded by a subdued office or study setting featuring an ornate globe and framed photograph. The person's light skin tone, gray hair, and upright posture convey a sense of composure, while the dim lighting adds to the formal and possibly somber atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4a3385e583fbb6054dfd946961815512.pt
4ca0294c7e9c5a63f43d768151ddf346_cfr25.mp4,"The video shows a single male character, dressed in a dark blazer and black shirt, standing upright in a somber office or institutional setting with gray walls, a wooden door, and fluorescent lighting. He is engaged in a conversation, his mouth slightly open and eyes focused, with neatly styled hair and fair skin, amidst a static and serious atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4ca0294c7e9c5a63f43d768151ddf346.pt
6d6d95b7ab0d4af53c8a03190bbc43e9_cfr25.mp4,"The video features a middle-aged or older bald man with a gray beard and mustache, wearing a textured sweater, sitting in a still and contemplative moment in a blurred, nondescript background. His light skin tone and gray hair are set against a somber, monochromatic backdrop, exuding an air of introspection.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6d6d95b7ab0d4af53c8a03190bbc43e9.pt
0696df3af62a45a8ef3bdf2dfcb768de_cfr25.mp4,"The video shows a single male individual with short, dark hair and light skin tone, dressed in a light-colored shirt, engaged in a focused conversation or listening intently in a modern, indoor setting with a blurred background featuring a teal curtain and metallic door handle.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0696df3af62a45a8ef3bdf2dfcb768de.pt
f1b147853b7fa82fdf6b061c0c83a40e_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f1b147853b7fa82fdf6b061c0c83a40e.pt
168d7e909830d351318273db80f87930_cfr25.mp4,"The video shows a close-up interaction between two individuals, a woman with short, reddish-brown hair in a dark blazer and a man with short, dark hair in a light blue shirt, engaged in a calm and focused conversation in a blurred outdoor setting with greenery, likely a park or garden.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/168d7e909830d351318273db80f87930.pt
034c127aa551b7901218f93cd8353365_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/034c127aa551b7901218f93cd8353365.pt
a766cd630b2f7d4e20320f86734d9c9d_cfr25.mp4,"The video shows a middle-aged man with a medium skin tone, wearing a blue baseball cap and plaid shirt, engaged in a conversation with someone off-camera in a casual kitchen setting with a tiled backsplash and a ""no cell phones"" sign, as he stands with an attentive posture.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a766cd630b2f7d4e20320f86734d9c9d.pt
fac8ae5bab604f1d6c79d103c6003beb_cfr25.mp4,"The video shows a middle-aged woman, likely in her forties or fifties, with short styled hair and a dark garment with a lace collar, sitting in a calm and formal indoor setting, surrounded by subtle furniture and decorative items, as she engages in quiet contemplation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/fac8ae5bab604f1d6c79d103c6003beb.pt
0965d70cc6202e89dc8501f09e6e8ace_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0965d70cc6202e89dc8501f09e6e8ace.pt
cf9f5dcb19d1e875e68f2df88236e2f8_cfr25.mp4,"The video shows a single person, a woman in her thirties with medium-length, wavy hair, wearing a dark blazer over a maroon top, engaged in a serious and professional conversation with someone off-camera in a dimly lit indoor setting with a neutral-colored background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/cf9f5dcb19d1e875e68f2df88236e2f8.pt
8a14eb754da102d1976398eced117f66_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8a14eb754da102d1976398eced117f66.pt
d5c3333767f0ebb01be756019d33e80b_cfr25.mp4,"The video captures a woman, likely a guest at a formal event, standing in the foreground of a grand hall or ballroom, surrounded by other elegantly dressed individuals. She is dressed in a stunning strapless blue gown, her hair styled in an updo with a decorative hairpin, and a delicate necklace, exuding poise and sophistication as she converses or observes her surroundings amidst the warm and ambient lighting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d5c3333767f0ebb01be756019d33e80b.pt
eeab877bab0762ea6877f94625136dc2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/eeab877bab0762ea6877f94625136dc2.pt
c60e7c753760676a58999ca3a579bcdb_cfr25.mp4,"A middle-aged man with short, dark hair sits alone on a porch, lost in thought as he ponders something serious, his expression and posture conveying a sense of concern. He wears a patterned brown shirt and sits in a white wicker chair, surrounded by a serene setting with a window with sheer curtains and a blue object in the foreground.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c60e7c753760676a58999ca3a579bcdb.pt
576a1df66691aca8d6447ce38065ae00_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/576a1df66691aca8d6447ce38065ae00.pt
d543e27005a6bda5c5ebe312d70d8ee4_cfr25.mp4,"A middle-aged man with a serious expression and a goatee stands alone in a dimly lit room, dressed in a black shirt, lost in thought as he paces slowly. The room's neutral color palette and dark background create a somber atmosphere, drawing attention to the man's introspective demeanor.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d543e27005a6bda5c5ebe312d70d8ee4.pt
1cd3ed3fa41213d8f2e62ce2d29f30a1_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1cd3ed3fa41213d8f2e62ce2d29f30a1.pt
a4611ba8f6669764f32fd30772120d06_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a4611ba8f6669764f32fd30772120d06.pt
59de7c201377fb936d70d0c06826be44_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/59de7c201377fb936d70d0c06826be44.pt
0c0e2a278f9c6cf9bbd612fa7f27fe66_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0c0e2a278f9c6cf9bbd612fa7f27fe66.pt
e8f925365aa0624f180658737fa8b291_cfr25.mp4,"The video shows a single woman, with long, wavy brown hair and wearing a beige turtleneck sweater, seated on a black leather couch, intently working on her laptop in a softly lit, indoor setting with a window and a shelf visible in the background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e8f925365aa0624f180658737fa8b291.pt
63036827cd546f4242d43e8e03d8a7d6_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/63036827cd546f4242d43e8e03d8a7d6.pt
328c95e6d7ba4ca83a124053668d43fb_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/328c95e6d7ba4ca83a124053668d43fb.pt
0234d9d2f9ddfa195b0aeaaa10da4d10_cfr25.mp4,"The video shows a single male character standing in a professional office setting, dressed in a blue collared shirt and striped tie, engaged in a conversation or listening intently with a focused gaze. He is standing near a door with a sign and a fire extinguisher, surrounded by the typical indoor fluorescent lighting of an institutional building.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0234d9d2f9ddfa195b0aeaaa10da4d10.pt
e6751d0d00e05fe264dfc9770128c522_cfr25.mp4,"The video shows a single male character, with dark brown hair and light skin, seated on a black leather couch in a warm, indoor setting, wearing a gray shirt and red tie, engaging in a conversation with someone off-camera as he subtly shifts his posture and turns his head. The background remains consistent, featuring a wooden panel, creating a cozy atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e6751d0d00e05fe264dfc9770128c522.pt
bc5ea3611b8b5f0baa42d9ab47982a2e_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bc5ea3611b8b5f0baa42d9ab47982a2e.pt
6f098ba8fdafcac18fe3815194afec7f_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6f098ba8fdafcac18fe3815194afec7f.pt
19117d0e597e10f1db0a2b3eea5911c1_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/19117d0e597e10f1db0a2b3eea5911c1.pt
a906dc3c4d4e77320f1dc1e0e692605c_cfr25.mp4,"The video shows a single elderly male patient, in his late fifties or early sixties, lying in a hospital bed, wearing a white hospital gown with dark symbols, and attached to medical tubes, as he rests in a dimly lit hospital room. The patient's gray beard and mustache, along with noticeable bruising around his eyes, suggest a recent traumatic event or surgery.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a906dc3c4d4e77320f1dc1e0e692605c.pt
c9923a5b89bd73c62ba47040fccf4761_cfr25.mp4,"A middle-aged individual with a bald head and glasses sits attentively in a brown chair, wearing a dark blue sweater over a light purple shirt, in a calm and organized indoor setting with a bookshelf and a yellow stool in the background. The person's upright posture and the soft, even lighting suggest a focused conversation or quiet contemplation in a home or office environment.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c9923a5b89bd73c62ba47040fccf4761.pt
7e11416d51fee8cce9d505f45b3af1c9_cfr25.mp4,"A woman in her thirties with dark hair and a black turtleneck is seen in a close-up shot, her head slightly tilted in contemplation, as she stands in a dimly lit indoor space with a neutral-colored wall and a subtle decorative item in the background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7e11416d51fee8cce9d505f45b3af1c9.pt
4916ca0132b3999d610898d53360d705_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4916ca0132b3999d610898d53360d705.pt
1ec7a45d803ab472e7fe5c6625667289_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1ec7a45d803ab472e7fe5c6625667289.pt
8bac256addf2830971840af8b8af2b00_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8bac256addf2830971840af8b8af2b00.pt
98385d0375a1cd8f6daa51e578eedd2a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/98385d0375a1cd8f6daa51e578eedd2a.pt
00f658d7bd14f72dee7aff393fc6ec11_cfr25.mp4,"The video shows a middle-aged man with white hair, dressed in a dark suit, white shirt, and red tie with diagonal stripes, seated and speaking or presenting in a studio environment. He is surrounded by a blue backdrop and a poster reading ""ABDUCT"" on the right side, with subtitles visible at the bottom of the frame.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/00f658d7bd14f72dee7aff393fc6ec11.pt
6b23c4e22513aefcd44529da13e21136_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6b23c4e22513aefcd44529da13e21136.pt
cca79493fd801fcdc1beead5f913e64f_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/cca79493fd801fcdc1beead5f913e64f.pt
2f56dcbce63dba90740ff4354daa3cf6_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2f56dcbce63dba90740ff4354daa3cf6.pt
54d5d06c4dee723b0913db6af102954c_cfr25.mp4,"The video shows a middle-aged man in a dark suit, white shirt, and dark tie, with gray hair, engaged in a serious conversation or interview in a dimly lit indoor setting, possibly an office or a room with a window, with a curtain visible in the background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/54d5d06c4dee723b0913db6af102954c.pt
1c66d2cfc2bd55d87ae642aadb14b2e8_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1c66d2cfc2bd55d87ae642aadb14b2e8.pt
447597dfa9fcf03327901da5b3f2fccd_cfr25.mp4,"The video shows a middle-aged man with fair skin, short dark hair, and a blue shirt, standing upright and engaged in a conversation or speech in a dimly lit, indoor setting with a neutral-colored curtain as the backdrop. He is the sole figure in the scene, his expressive eyes and open mouth conveying his focus on the conversation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/447597dfa9fcf03327901da5b3f2fccd.pt
35df3618bf59d3dca55227d2037b3421_cfr25.mp4,"The video shows a single woman, with short, wavy hair and dark skin, wearing a green blazer and a colorful blouse with large, round earrings, engaged in a conversation or listening intently in a softly lit indoor setting with a curtain in the background. She is the sole focus of the close-up shot, exuding a calm and focused atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/35df3618bf59d3dca55227d2037b3421.pt
25240deccd6807b48b04c9b30e2f81cf_cfr25.mp4,"The video shows a woman in her thirties or forties, with light brown hair and fair skin, wearing a brown tweed jacket and red and white checkered shirt, as she engages in a conversation or reacts to something with subtle expressions and minimal movements in a neutral-colored indoor setting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/25240deccd6807b48b04c9b30e2f81cf.pt
d73457705f4e25fd93fb92d0e3668a8f_cfr25.mp4,"The video shows a single individual, a man with long, wavy hair and a full beard, wearing glasses and a dark jacket over a light-colored shirt, standing still in a subdued, professional environment with a sign reading ""edpiper"" in the background. He appears lost in thought, his furrowed brows and distant gaze conveying a contemplative mood.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d73457705f4e25fd93fb92d0e3668a8f.pt
0885eb3cb3924d2bfbec40f46a2b5ea0_cfr25.mp4,"The video shows a woman in her thirties or forties, with long, straight, light brown hair and fair skin, wearing a dark purple top and a delicate necklace, engaged in a serious and contemplative conversation in a blurred, institutional setting, possibly an office or hospital, with soft and even lighting.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0885eb3cb3924d2bfbec40f46a2b5ea0.pt
51f9a4873676c0c734d872379cb79073_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/51f9a4873676c0c734d872379cb79073.pt
1df6a48600ac4725366d725b52459b4a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1df6a48600ac4725366d725b52459b4a.pt
e26a5a5d555617b8079c7184c7c4a6e3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e26a5a5d555617b8079c7184c7c4a6e3.pt
2cb2f5481dc37a44de6123c5c274e20a_cfr25.mp4,"The video shows a middle-aged man in his fifties, dressed in a dark brown suit, striped shirt, and patterned tie, sitting in a casual office-like setting with light-colored walls and posters, as he engages in contemplative poses, his receding hairline and subtle movements conveying a sense of focused thought.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2cb2f5481dc37a44de6123c5c274e20a.pt
8294758f3430ea2157fdeb1264500d41_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8294758f3430ea2157fdeb1264500d41.pt
705ff7144e9b2cc3754e9555d1eacc65_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/705ff7144e9b2cc3754e9555d1eacc65.pt
f10bbdd08f0e286a72cf32bcf3a3de25_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f10bbdd08f0e286a72cf32bcf3a3de25.pt
a92ec52ac9111b2545e2c22f35e28c51_cfr25.mp4,"The video shows a single middle-aged man with graying hair and a serious expression, dressed in a dark suit and striped tie, standing upright in a dimly lit indoor environment with a backdrop of red and purple hues and various illuminated panels and equipment. He appears to be engaged in a conversation or listening intently, his focus solely on the unseen speaker.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a92ec52ac9111b2545e2c22f35e28c51.pt
ff48a117e9b1596c88b737cf78e83753_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ff48a117e9b1596c88b737cf78e83753.pt
85534aa54d080ab814e699bbf5a9f501_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/85534aa54d080ab814e699bbf5a9f501.pt
af53a4a7e09dbb9cf9062c652b4a7d4d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/af53a4a7e09dbb9cf9062c652b4a7d4d.pt
45b6a290d66f2cdd2b331b229dd19fdf_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/45b6a290d66f2cdd2b331b229dd19fdf.pt
a2179ba58ea93f4251a4475559100e3d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a2179ba58ea93f4251a4475559100e3d.pt
